777406.652, 3955293.568, 0.64044
777881.484, 3955465.82, 0.43964
777871.9, 3955455.612, 0.43964
777806.904, 3955539.368, 0.43964
777800.204, 3955527.072, 0.43964
778097.428, 3955243.208, 0.43964
777788.548, 3955539.608, 0.43964
778114.764, 3955244.776, 0.43964
777861.644, 3955488.984, 0.43964
777858.668, 3955480.468, 0.43964
777793.112, 3955234.556, 0.43964
778417.248, 3955297.464, 0.41285
778514.884, 3955315.036, 0.41285
778542.476, 3955437.216, 0.41285
778399.64, 3955332.724, 0.41285
778547.508, 3955495.812, 0.41285
778411.388, 3955421.636, 0.41285
778525.36, 3955322.204, 0.41285
778337.852, 3955296.304, 0.41285
778298.144, 3955323.652, 0.41285
778423.56, 3955272.896, 0.41285
778322.412, 3955251.74, 0.41285
778311.648, 3955264.108, 0.41285
778442.56, 3955424.512, 0.41285
778467.288, 3955414.608, 0.41285
778536.34, 3955353.508, 0.41285
778496.96, 3955479.544, 0.41285
778311.736, 3955272.78, 0.41285
778450.348, 3955416.552, 0.41285
778401.388, 3955250.448, 0.41285
778281.068, 3955313.648, 0.41285
778416.048, 3955432.036, 0.41285
778249.444, 3955241.688, 0.41285
778464.152, 3955317.448, 0.41285
778594.236, 3955279.14, 0.40398
778873.124, 3955251.408, 0.40398
778719.16, 3955581.24, 0.40398
778823.496, 3955547.148, 0.40398
778872.652, 3955359.312, 0.40398
778808.02, 3955551.432, 0.40398
778642.476, 3955475.98, 0.40398
778599.016, 3955476.46, 0.40398
778867.612, 3955344.268, 0.40398
778921.884, 3955412.408, 0.40398
778905.168, 3955401.848, 0.40398
778657.708, 3955394.132, 0.40398
778638.2, 3955577.884, 0.40398
778598.424, 3955418.82, 0.40398
778604.512, 3955551.124, 0.40398
778880.48, 3955474.756, 0.40398
778856.136, 3955488.584, 0.40398
778756.6, 3955376.188, 0.40398
778840.116, 3955406.912, 0.40398
778844.104, 3955399.82, 0.40398
778655.22, 3955475.332, 0.40398
