165381.22, 1474780.91, 0.41193
165045.38, 1474965.56, 0.41193
167362.41, 1474936.52, 0.42345
165164.4, 1471253.2, 0.69477
168750.61, 1471587.96, 0.52734
168811.69, 1471616.37, 0.52734
168936.0, 1471949.77, 0.52734
169124.74, 1471980.21, 0.44012
169252.61, 1471986.15, 0.44012
169419.37, 1470087.42, 0.59709
169445.77, 1470168.38, 0.59709
169503.27, 1470085.76, 0.59709
169525.0, 1470126.97, 0.59709
169419.88, 1470142.92, 0.59709
167929.66, 1470061.84, 0.42506
167951.44, 1470231.91, 0.42506
167923.95, 1470147.34, 0.42506
169357.97, 1473726.8, 0.48394
169251.84, 1473617.21, 0.48394
169289.27, 1473797.03, 0.48394
169471.74, 1473424.9, 0.48394
169248.65, 1473703.87, 0.48394
169296.3, 1473036.77, 0.48394
169128.22, 1473487.57, 0.48394
169219.35, 1473410.24, 0.48394
167679.41, 1473240.03, 0.48913
167733.86, 1473274.21, 0.48913
168594.07, 1472810.61, 0.46697
168697.68, 1472128.28, 0.46697
168647.39, 1472864.21, 0.46697
168700.89, 1472339.44, 0.46697
168623.74, 1472817.93, 0.46697
168981.67, 1472285.37, 0.46697
168561.95, 1472762.62, 0.46697
169191.32, 1472125.47, 0.40522
169180.75, 1472707.55, 0.40522
169094.89, 1472489.84, 0.40522
169201.27, 1472611.7, 0.40522
169400.48, 1472244.15, 0.40522
169187.04, 1472775.64, 0.40522
169182.83, 1472490.31, 0.40522
169074.59, 1472691.71, 0.40522
169091.92, 1472020.75, 0.40522
169087.89, 1472049.11, 0.40522
169041.64, 1472422.94, 0.40522
169283.52, 1472023.87, 0.40522
169044.41, 1472145.02, 0.40522
169035.22, 1472516.25, 0.40522
169035.94, 1472372.65, 0.40522
169178.82, 1472690.63, 0.40522
169059.43, 1472264.44, 0.40522
169193.58, 1472223.45, 0.40522
169429.78, 1472755.94, 0.40522
169108.15, 1472692.38, 0.40522
169317.44, 1472384.91, 0.40522
167730.62, 1472854.41, 0.43723
