163375.41, 1424819.68, 0.435
163745.21, 1424180.81, 0.435
163626.17, 1424206.44, 0.435
163628.89, 1424039.6, 0.435
163927.99, 1424597.12, 0.435
163267.78, 1424795.07, 0.435
163691.12, 1424806.37, 0.435
163273.66, 1424210.77, 0.435
163501.18, 1424876.88, 0.435
163658.61, 1424852.95, 0.435
163444.53, 1424053.02, 0.435
163985.89, 1424584.33, 0.435
163685.98, 1424322.41, 0.435
163427.9, 1424872.19, 0.435
163417.7, 1424036.8, 0.435
163544.76, 1424312.04, 0.435
163055.69, 1424739.88, 0.435
163349.48, 1424896.26, 0.435
163644.72, 1424152.4, 0.435
163303.61, 1424883.29, 0.435
163745.94, 1424056.67, 0.435
163514.14, 1424330.12, 0.435
164537.34, 1424619.97, 0.41203
164822.0, 1424156.65, 0.41203
164628.84, 1424480.89, 0.41203
164748.79, 1424203.42, 0.41203
164543.43, 1424157.26, 0.41203
164870.38, 1424335.24, 0.41203
164250.59, 1424717.87, 0.41203
164192.87, 1424649.91, 0.41203
164421.3, 1424505.21, 0.41203
164322.68, 1424308.21, 0.41203
164776.08, 1424294.12, 0.41203
164833.85, 1424048.48, 0.41203
164655.3, 1424374.59, 0.41203
164747.48, 1424269.98, 0.41203
164189.23, 1424682.88, 0.41203
164878.02, 1424168.49, 0.41203
164332.47, 1424369.65, 0.41203
164510.59, 1424538.0, 0.41203
164303.09, 1424329.22, 0.41203
164354.59, 1424343.87, 0.41203
164759.59, 1424097.44, 0.41203
164055.75, 1424663.33, 0.41203
164428.38, 1424173.58, 0.41203
164654.78, 1424124.26, 0.41203
164516.09, 1424073.73, 0.41203
164049.46, 1424503.21, 0.41203
164202.85, 1424370.63, 0.41203
164720.05, 1424261.64, 0.41203
164900.52, 1424305.19, 0.41203
164152.86, 1424698.94, 0.41203
164116.91, 1424712.56, 0.41203
164639.5, 1424534.41, 0.41203
164646.01, 1424059.97, 0.41203
164879.14, 1424267.81, 0.41203
164500.87, 1424156.77, 0.41203
164863.96, 1424290.75, 0.41203
164920.91, 1424204.41, 0.41203
164098.22, 1424515.54, 0.41203
164310.47, 1424408.88, 0.41203
164929.84, 1424341.2, 0.41203
164849.78, 1424370.41, 0.41203
164735.06, 1424427.95, 0.41203
164336.37, 1424527.23, 0.41203
164479.53, 1424395.58, 0.41203
164185.07, 1424441.47, 0.41203
164587.7, 1424483.04, 0.41203
164891.68, 1424217.77, 0.41203
164742.93, 1424105.71, 0.41203
164304.4, 1424276.78, 0.41203
164869.38, 1424380.55, 0.41203
164474.0, 1424255.17, 0.41203
164560.68, 1424192.0, 0.41203
164100.13, 1424484.28, 0.41203
164944.34, 1424621.96, 0.41203
164694.4, 1424031.48, 0.41203
164206.67, 1424595.86, 0.41203
164210.25, 1424506.72, 0.41203
164125.7, 1424490.78, 0.41203
164204.96, 1424526.37, 0.41203
164726.05, 1424166.66, 0.41203
164367.78, 1424693.93, 0.41203
164304.29, 1424645.64, 0.41203
164568.25, 1424555.77, 0.41203
164891.74, 1424044.26, 0.41203
164678.71, 1424481.92, 0.41203
164983.62, 1424545.06, 0.41203
164821.6, 1424374.94, 0.41203
164610.13, 1424501.52, 0.41203
164910.28, 1424041.59, 0.41203
164620.46, 1424151.99, 0.41203
164766.39, 1424177.87, 0.41203
161601.89, 1424282.96, 0.41306
162363.73, 1424476.35, 0.48626
162928.88, 1424872.3, 0.48626
162055.12, 1424154.53, 0.48626
162882.16, 1424923.68, 0.48626
162287.17, 1424152.72, 0.48626
162801.87, 1424398.05, 0.48626
162210.4, 1424355.36, 0.48626
160151.24, 1421666.74, 0.40596
160323.07, 1421207.69, 0.40596
160072.54, 1421653.67, 0.40596
160593.0, 1421299.96, 0.40596
160952.65, 1421168.82, 0.40596
160054.32, 1421800.46, 0.40596
160714.17, 1421110.49, 0.40596
160550.91, 1421808.27, 0.40596
160117.91, 1421341.82, 0.40596
160891.22, 1421333.13, 0.40596
160953.43, 1421332.27, 0.40596
160275.27, 1421611.29, 0.40596
160303.57, 1421128.39, 0.40596
160193.65, 1421772.8, 0.40596
160384.92, 1421788.74, 0.40596
160608.86, 1421455.89, 0.40596
160510.1, 1421331.68, 0.40596
160131.77, 1421371.33, 0.40596
160751.62, 1421253.08, 0.40596
160898.3, 1421278.09, 0.40596
160955.5, 1421064.65, 0.40596
160252.25, 1421487.4, 0.40596
160189.69, 1421358.46, 0.40596
160214.54, 1421102.33, 0.40596
160165.3, 1421352.44, 0.40596
160038.59, 1421781.13, 0.40596
160820.45, 1421192.66, 0.40596
160409.12, 1421757.17, 0.40596
160464.79, 1421491.73, 0.40596
160256.78, 1421807.0, 0.40596
160418.43, 1421033.14, 0.40596
160769.11, 1421205.22, 0.40596
160193.14, 1421698.05, 0.40596
160251.07, 1421785.98, 0.40596
160144.92, 1421332.5, 0.40596
160891.31, 1421662.59, 0.40596
160874.93, 1421740.62, 0.40596
160121.3, 1421479.63, 0.40596
160806.68, 1421958.9, 0.40596
160593.51, 1421881.83, 0.40596
160731.43, 1421968.91, 0.40596
160242.19, 1421657.47, 0.40596
160880.17, 1421417.54, 0.40596
160743.33, 1421882.38, 0.40596
160199.32, 1421636.3, 0.40596
160504.13, 1421269.85, 0.40596
160423.82, 1421619.35, 0.40596
160354.96, 1421397.53, 0.40596
160780.97, 1421982.77, 0.40596
160516.46, 1421465.53, 0.40596
160935.73, 1421131.61, 0.40596
160271.09, 1421713.34, 0.40596
160551.75, 1421305.74, 0.40596
160475.87, 1421765.61, 0.40596
160511.1, 1421804.03, 0.40596
160214.39, 1421621.56, 0.40596
160074.0, 1421827.92, 0.40596
160331.91, 1421389.43, 0.40596
160658.3, 1421816.54, 0.40596
160419.52, 1421409.99, 0.40596
160937.62, 1421036.8, 0.40596
160713.9, 1421058.29, 0.40596
160470.71, 1421820.16, 0.40596
160972.07, 1421421.85, 0.40596
160399.42, 1421730.93, 0.40596
160465.59, 1421683.95, 0.40596
160574.71, 1421553.38, 0.40596
160288.15, 1421259.26, 0.40596
160347.29, 1421542.75, 0.40596
160916.21, 1421024.93, 0.40596
160846.8, 1421234.1, 0.40596
160175.91, 1421455.61, 0.40596
160446.21, 1421438.61, 0.40596
160564.42, 1421835.86, 0.40596
160714.91, 1421226.15, 0.40596
160231.3, 1421596.89, 0.40596
160931.88, 1421463.33, 0.40596
160941.68, 1421358.41, 0.40596
160111.14, 1421401.37, 0.40596
160614.94, 1421596.69, 0.40596
160482.51, 1421310.82, 0.40596
160600.62, 1421506.37, 0.40596
160955.9, 1421103.75, 0.40596
160700.06, 1421856.69, 0.40596
160794.99, 1421922.79, 0.40596
160910.12, 1421064.1, 0.40596
160831.94, 1421365.6, 0.40596
160944.34, 1421743.68, 0.40596
160493.27, 1421643.88, 0.40596
160279.4, 1421408.44, 0.40596
160062.91, 1421477.39, 0.40596
160635.55, 1421976.5, 0.40596
160915.57, 1421111.05, 0.40596
160249.64, 1421677.48, 0.40596
160390.74, 1421096.78, 0.40596
160597.3, 1421549.16, 0.40596
160208.58, 1421384.14, 0.40596
160528.99, 1421331.88, 0.40596
160921.79, 1421659.28, 0.40596
160189.28, 1421377.96, 0.40596
160137.07, 1421411.09, 0.40596
160543.29, 1421844.86, 0.40596
160213.17, 1421503.12, 0.40596
160794.3, 1421915.28, 0.40596
160963.33, 1421683.68, 0.40596
160530.92, 1421335.35, 0.40596
160978.73, 1421036.46, 0.40596
160459.18, 1421338.15, 0.40596
160288.5, 1421573.79, 0.40596
160861.1, 1421278.5, 0.40596
160753.74, 1421960.65, 0.40596
160822.28, 1421984.12, 0.40596
160922.45, 1421287.47, 0.40596
163102.04, 1421202.23, 0.42596
163145.77, 1421223.6, 0.42596
163275.01, 1421202.3, 0.42596
163278.02, 1421238.98, 0.42596
163126.55, 1421163.45, 0.42596
163860.47, 1421899.63, 0.42596
163485.89, 1421068.31, 0.42596
163031.9, 1421121.28, 0.42596
163134.25, 1421072.9, 0.42596
163060.28, 1421175.96, 0.42596
163170.5, 1421742.66, 0.42596
163943.86, 1421863.42, 0.42596
163956.5, 1421914.31, 0.42596
163341.8, 1421015.53, 0.42596
163063.33, 1421117.55, 0.42596
163078.27, 1421608.16, 0.42596
163051.93, 1421090.2, 0.42596
163099.14, 1421048.24, 0.42596
163116.62, 1421223.48, 0.42596
163697.97, 1421982.5, 0.42596
163884.87, 1421975.92, 0.42596
164488.74, 1421674.35, 0.41164
164326.81, 1421838.29, 0.41164
164388.43, 1421854.14, 0.41164
164439.53, 1421616.85, 0.41164
164319.15, 1421943.83, 0.41164
164740.98, 1421901.56, 0.41164
164613.19, 1421895.82, 0.41164
164274.03, 1421629.47, 0.41164
164692.64, 1421954.99, 0.41164
164397.78, 1421939.38, 0.41164
164701.4, 1421609.09, 0.41164
164413.89, 1421635.16, 0.41164
164477.22, 1421754.24, 0.41164
164774.44, 1421436.97, 0.41164
164780.55, 1421857.35, 0.41164
164271.82, 1421923.31, 0.41164
164657.36, 1421893.77, 0.41164
164801.54, 1421945.51, 0.41164
164526.33, 1421388.16, 0.41164
164404.11, 1421910.75, 0.41164
164606.52, 1421685.2, 0.41164
164588.65, 1421940.85, 0.41164
164335.24, 1421581.88, 0.41164
164878.03, 1421605.81, 0.41164
164385.9, 1421608.55, 0.41164
164060.0, 1421948.87, 0.41164
164891.07, 1421505.22, 0.41164
164336.81, 1421878.55, 0.41164
164833.7, 1421545.2, 0.41164
164467.72, 1421357.33, 0.41164
164086.74, 1421774.59, 0.41164
164464.93, 1421631.52, 0.41164
164436.81, 1421350.93, 0.41164
164521.29, 1421929.74, 0.41164
164557.64, 1421975.79, 0.41164
164777.84, 1421555.47, 0.41164
164721.01, 1421559.74, 0.41164
164267.57, 1421966.22, 0.41164
164304.36, 1421868.35, 0.41164
164062.67, 1421903.6, 0.41164
164624.05, 1421747.93, 0.41164
164443.29, 1421883.1, 0.41164
164344.55, 1421947.72, 0.41164
164366.51, 1421618.98, 0.41164
164891.84, 1421683.24, 0.41164
164601.11, 1421732.59, 0.41164
164615.93, 1421546.14, 0.41164
164836.89, 1421376.03, 0.41164
164454.45, 1421830.68, 0.41164
164335.8, 1421977.44, 0.41164
164361.71, 1421774.6, 0.41164
164101.94, 1421933.1, 0.41164
164894.71, 1421473.84, 0.41164
164851.13, 1421917.28, 0.41164
164778.02, 1421888.27, 0.41164
164603.49, 1421500.11, 0.41164
164782.41, 1421493.99, 0.41164
164313.95, 1421909.14, 0.41164
164463.7, 1421859.02, 0.41164
164644.08, 1421501.57, 0.41164
164665.39, 1421370.3, 0.41164
164539.99, 1421913.85, 0.41164
164793.11, 1421930.63, 0.41164
164465.31, 1421703.41, 0.41164
164809.22, 1421869.92, 0.41164
164431.68, 1421693.04, 0.41164
164662.7, 1421335.22, 0.41164
164261.28, 1421735.78, 0.41164
164415.59, 1421568.34, 0.41164
164293.69, 1421897.74, 0.41164
164472.59, 1421532.3, 0.41164
164895.51, 1421981.01, 0.41164
164597.44, 1421531.21, 0.41164
164088.07, 1421935.1, 0.41164
164028.84, 1421952.27, 0.41164
164249.88, 1421616.38, 0.41164
164638.54, 1421861.62, 0.41164
164499.91, 1421631.92, 0.41164
164713.08, 1421961.68, 0.41164
164623.37, 1421962.05, 0.41164
164351.62, 1421465.42, 0.41164
164235.47, 1421886.88, 0.41164
161338.63, 1421405.83, 0.40164
161239.54, 1421866.16, 0.40164
161072.95, 1421198.92, 0.40164
161201.03, 1421136.61, 0.40164
161105.88, 1421233.54, 0.40164
161334.22, 1421072.32, 0.40164
161379.97, 1421275.05, 0.40164
161400.76, 1421223.81, 0.40164
161690.79, 1421024.26, 0.40164
161118.67, 1421967.64, 0.40164
161552.25, 1421049.77, 0.40164
161507.08, 1421522.71, 0.40164
161248.55, 1421663.09, 0.40164
161193.56, 1421859.4, 0.40164
161185.23, 1421912.81, 0.40164
161108.63, 1421915.68, 0.40164
161636.93, 1421091.31, 0.40164
161475.73, 1421553.62, 0.40164
161122.68, 1421820.17, 0.40164
161212.33, 1421160.0, 0.40164
161035.55, 1421186.83, 0.40164
161591.35, 1421354.8, 0.40164
161379.28, 1421023.7, 0.40164
161049.27, 1421320.45, 0.40164
161139.17, 1421717.16, 0.40164
161412.8, 1421194.13, 0.40164
161324.66, 1421268.05, 0.40164
161961.26, 1421516.9, 0.40164
161153.64, 1421735.84, 0.40164
161347.72, 1421214.47, 0.40164
161136.12, 1421748.43, 0.40164
161080.17, 1421115.4, 0.40164
161237.05, 1421919.13, 0.40164
161571.0, 1421072.77, 0.40164
161137.6, 1421126.25, 0.40164
161521.54, 1421663.32, 0.40164
161256.62, 1421919.71, 0.40164
161204.63, 1421933.96, 0.40164
161898.72, 1421101.51, 0.40164
161064.68, 1421085.09, 0.40164
161381.5, 1421045.49, 0.40164
161320.91, 1421768.94, 0.40164
161018.18, 1421109.3, 0.40164
161979.15, 1421942.06, 0.40164
161118.45, 1421739.46, 0.40164
